OBJECTID,sug,nashir,gil,koter,status,sivug,water,hibur,X,Y,X_google,Y_google
8378,,,,,,,,,180940.962,572829.229,34.80011596,31.24640376
8379,,,,,,,,,180942.13,572838.54,34.80012786,31.24648778
8380,,,,,,,,,180941.471,572849.216,34.80012054,31.24658404
8381,,,,,,,,,180902.335,572880.777,34.79970849,31.24686739
8382,,,,,,,,,180912.569,572880.86,34.79981592,31.24686848
8383,,,,,,,,,180910.967,572890.433,34.79979874,31.24695477
8384,,,,,,,,,180901.58,572890.215,34.79970021,31.24695249
8385,,,,,,,,,181039.3999,572495.8054,34.80116208,31.24339988
8386,,,,,,,,,181098.4946,572530.3335,34.80178109,31.24371323
8387,,,,,,,,,181129.7247,572400.1147,34.80211389,31.24253982
8388,,,,,,,,,181136.9361,572507.955,34.80218547,31.24351266
8389,,,,,,,,,181315.387,572574.028,34.80405617,31.24411442
8390,,,,,,,,,181312.3482,572556.7505,34.80402493,31.24395849
8391,,,,,,,,,181288.3621,572510.073,34.80377492,31.24353673
8392,,,,,,,,,181297.6572,572513.369,34.80387237,31.24356676
8393,,,,,,,,,181342.7248,572597.9657,34.80434223,31.2443312
8394,,,,,,,,,181458.9154,572592.9767,34.8055621,31.24429
8395,,,,,,,,,181472.1206,572585.6915,34.80570099,31.24422472
8396,,,,,,,,,181341.6384,572695.327,34.80432713,31.24520926
8397,,,,,,,,,181395.0973,572630.9969,34.80489074,31.24463082
8398,,,,,,,,,181331.8022,572752.3171,34.80422171,31.24572293
8399,,,,,,,,,181295.2631,572658.8455,34.8038417,31.24487872
8400,,,,,,,,,181221.4518,572622.1187,34.80306828,31.24454507
8401,,,,,,,,,181202.9304,572668.2742,34.8028721,31.24496074
8402,,,,,,,,,181187.4933,572677.2169,34.80270971,31.24504089
8403,,,,,,,,,181152.7219,572603.1819,34.80234753,31.24437203
8404,,,,,,,,,181119.9055,572682.7092,34.80200001,31.2450882
8405,,,,,,,,,181209.5846,572737.7838,34.8029393,31.24558786
8406,,,,,,,,,181066.0308,572652.0883,34.80143565,31.24481026
8407,,,,,,,,,181020.7025,572730.6044,34.80095681,31.2455169
8408,,,,,,,,,181056.4355,572722.6596,34.80133222,31.24544642
8409,,,,,,,,,181060.1125,572698.3491,34.80137175,31.24522729
8410,,,,,,,,,181106.3921,572795.7995,34.80185383,31.24610771
8411,,,,,,,,,181192.5555,572795.9403,34.80275832,31.24611181
8412,,,,,,,,,181177.1386,572770.2737,34.80259746,31.24587982
8413,,,,,,,,,181231.1422,572792.5468,34.80316351,31.24608247
8414,,,,,,,,,181199.3242,572734.1927,34.80283173,31.24555513
8415,,,,,,,,,181185.1889,572660.271,34.80268617,31.24488798
8416,,,,,,,,,180864.13,572825.696,34.79930956,31.24636936
8417,,,,,,,,,180675.877,572846.309,34.79733259,31.24654902
8418,,,,,,,,,180801.735,572860.51,34.79865323,31.24668128
8419,,,,,,,,,180792.911,572861.188,34.79856057,31.2466871
8420,,,,,,,,,180749.201,572870.669,34.79810136,31.24677116
8421,,,,,,,,,180757.144,572869.332,34.7981848,31.24675937
8422,,,,,,,,,180711.031,572903.133,34.79769942,31.24706268
8423,,,,,,,,,180718.556,572898.97,34.79777857,31.24702539
8424,,,,,,,,,180733.598,572892.011,34.79793675,31.24696312
8425,,,,,,,,,180900.626,572854.16,34.79969158,31.24662728
8426,,,,,,,,,180909.543,572858.48,34.79978502,31.24666654
8427,,,,,,,,,180864.085,572831.383,34.79930887,31.24642065
8428,,,,,,,,,180778.467,572861.294,34.79840894,31.24668758
8429,,,,,,,,,180771.198,572861.251,34.79833264,31.24668695
8430,,,,,,,,,180790.223,572843.979,34.79853302,31.24653181
8431,,,,,,,,,180795.575,572844.299,34.79858919,31.24653487
8432,,,,,,,,,180756.549,572861.166,34.79817886,31.2466857
8433,,,,,,,,,180749.162,572861.012,34.79810133,31.24668406
8434,,,,,,,,,180725.505,572895.728,34.79785165,31.24699638
8435,,,,,,,,,180751.429,572885.767,34.79812417,31.2469074
8436,,,,,,,,,180768.454,572882.047,34.79830303,31.24687442
8437,,,,,,,,,180759.841,572883.742,34.79821255,31.24688942
8438,,,,,,,,,180907.451,572851.714,34.79976332,31.24660545
8439,,,,,,,,,180902.381,572860.445,34.79970976,31.24668402
8440,,,,,,,,,180786.338,572880.226,34.79849084,31.24685859
8441,,,,,,,,,180777.382,572881.026,34.79839679,31.2468655
8442,,,,,,,,,180760.422,572894.146,34.79821825,31.24698327
8443,,,,,,,,,180901.705,573194.954,34.7996898,31.24970091
8444,,,,,,,,,181149.3356,572462.8281,34.80231735,31.24310607
8445,,,,,,,,,181078.16,572499.6486,34.8015688,31.24343582
8446,,,,,,,,,181160.933,572453.4436,34.80243945,31.24302182
8447,,,,,,,,,181468.7965,572545.4848,34.80566762,31.24386199
8448,,,,,,,,,181474.5028,572548.2534,34.80572742,31.24388715
8449,,,,,,,,,181481.6277,572551.8242,34.80580207,31.24391958
8450,,,,,,,,,181457.8238,572559.0515,34.80555193,31.24398399
8451,,,,,,,,,181463.9499,572561.8893,34.80561613,31.24400979
8452,,,,,,,,,181470.3718,572564.9314,34.80568342,31.24403743
8453,,,,,,,,,181482.0834,572569.9752,34.80580617,31.2440833
8454,,,,,,,,,181468.9079,572582.8269,34.80566738,31.24419878
8455,,,,,,,,,181463.3184,572580.243,34.8056088,31.2441753
8456,,,,,,,,,181456.7705,572577.0466,34.80554019,31.24414625
8457,,,,,,,,,181450.8131,572573.8452,34.80547777,31.24411719
8458,,,,,,,,,181443.498,572589.4046,34.8054004,31.24425728
8459,,,,,,,,,181447.698,572591.7156,34.8054444,31.24427826
8460,,,,,,,,,181416.8121,572492.6682,34.80512394,31.24338395
8461,,,,,,,,,181423.42,572495.741,34.80519319,31.24341188
8462,,,,,,,,,181429.9369,572498.7865,34.80526148,31.24343956
8463,,,,,,,,,181436.3292,572501.9612,34.80532846,31.2434684
8464,,,,,,,,,181441.7684,572504.0502,34.80538548,31.24348742
8465,,,,,,,,,181449.6212,572506.0317,34.80546783,31.24350554
8466,,,,,,,,,181358.2929,572610.4292,34.80450518,31.24444412
8467,,,,,,,,,181313.5562,572454.9794,34.80404148,31.24304067
8468,,,,,,,,,181225.9923,572409.6947,34.80312405,31.24262938
8469,,,,,,,,,181275.3331,572438.2777,34.80364089,31.24288878
8470,,,,,,,,,181452.6319,572601.042,34.80549584,31.24436253
8471,,,,,,,,,181408.1822,572475.1784,34.80503401,31.24322593
8472,,,,,,,,,181377.6044,572692.8389,34.80470477,31.245188
8473,,,,,,,,,181381.2488,572696.7114,34.80474288,31.24522304
8474,,,,,,,,,181376.6942,572704.6277,34.80469477,31.24529429
8475,,,,,,,,,181373.8409,572700.2543,34.80466498,31.24525475
8476,,,,,,,,,181371.1997,572705.2527,34.80463707,31.24529975
8477,,,,,,,,,181369.2083,572719.4165,34.80461562,31.24542743
8478,,,,,,,,,181365.0172,572723.272,34.80457148,31.24546206
8479,,,,,,,,,181363.6254,572731.4479,34.80455656,31.24553575
8480,,,,,,,,,181341.1881,572774.9052,34.80431938,31.24592696
8481,,,,,,,,,181349.9894,572763.3468,34.80441221,31.245823
8482,,,,,,,,,181353.6745,572755.2074,34.8044512,31.24574972
8483,,,,,,,,,181352.9384,572749.2982,34.8044437,31.2456964
8484,,,,,,,,,181416.7157,572620.1196,34.80511809,31.24453342
8485,,,,,,,,,181411.5299,572623.7058,34.80506352,31.2445656
8486,,,,,,,,,181405.6115,572628.2913,34.80500122,31.24460676
8487,,,,,,,,,181443.7989,572605.9256,34.80540293,31.24440629
8488,,,,,,,,,181435.0567,572610.8957,34.80531097,31.24445083
8489,,,,,,,,,181426.5951,572616.6055,34.80522193,31.24450205
8490,,,,,,,,,181418.6852,572622.8266,34.80513866,31.2445579
8491,,,,,,,,,181368.9785,572624.8189,34.8046168,31.24457425
8492,,,,,,,,,181361.2694,572618.4148,34.80453612,31.24451624
8493,,,,,,,,,181353.2694,572612.0136,34.80445239,31.24445825
8494,,,,,,,,,181345.4826,572605.5628,34.80437089,31.24439981
8495,,,,,,,,,181486.3085,572610.1592,34.805849,31.24444586
8496,,,,,,,,,181492.3196,572608.9053,34.80591215,31.24443474
8497,,,,,,,,,181488.7115,572605.1038,34.80587442,31.24440034
8498,,,,,,,,,181221.5955,572680.9091,34.80306755,31.2450753
8499,,,,,,,,,181211.7455,572715.4088,34.80296284,31.24538613
8500,,,,,,,,,181214.2293,572654.1016,34.80299125,31.24483329
8501,,,,,,,,,181156.5517,572711.7888,34.80238359,31.24535167
8502,,,,,,,,,181152.6429,572707.0338,34.80234274,31.24530866
8503,,,,,,,,,181220.3457,572722.9804,34.80305283,31.2454547
8504,,,,,,,,,181218.883,572691.2667,34.80303868,31.24516863
8505,,,,,,,,,181145.1201,572711.588,34.80226359,31.24534949
8506,,,,,,,,,181025.0367,572675.0807,34.80100444,31.24501628
8507,,,,,,,,,181030.8539,572674.6187,34.80106552,31.2450123
8508,,,,,,,,,181315.6806,572794.6291,34.80405086,31.24610402
8509,,,,,,,,,181025.7213,572782.2681,34.80100752,31.24598302
8510,,,,,,,,,181023.3335,572764.3387,34.80098314,31.24582124
8511,,,,,,,,,181026.0953,572764.2697,34.80101213,31.2458207
8512,,,,,,,,,181027.6219,572764.2546,34.80102816,31.24582062
8513,,,,,,,,,181052.5753,572762.0644,34.80129019,31.24580169
8514,,,,,,,,,181051.0532,572755.9486,34.80127444,31.24574648
8515,,,,,,,,,181212.8973,572795.9645,34.80297185,31.2461127
8516,,,,,,,,,181072.703,572180.528,34.80152374,31.24055751
8517,,,,,,,,,181086.311,572187.394,34.80166632,31.24061988
8518,,,,,,,,,181081.348,572184.955,34.80161431,31.24059772
8519,,,,,,,,,181076.802,572182.801,34.80156668,31.24057814
8520,,,,,,,,,181081.486,572240.369,34.80161364,31.2410975
8521,,,,,,,,,181075.728,572232.257,34.80155351,31.24102415
8522,,,,,,,,,181125.608,572317.239,34.80207384,31.24179223
8523,,,,,,,,,181150.35,572219.126,34.80233731,31.24090817
8524,,,,,,,,,181145.717,572216.808,34.80228876,31.24088711
8525,,,,,,,,,181140.905,572214.687,34.80223833,31.24086783
8526,,,,,,,,,181069.441,572223.814,34.80148784,31.24094779
8527,,,,,,,,,181062.816,572240.751,34.80141765,31.24110033
8528,,,,,,,,,181063.267,572216.08,34.80142333,31.24087784
8529,,,,,,,,,181057.357,572179.004,34.80136271,31.24054326
8530,,,,,,,,,181049.085,572180.336,34.80127583,31.240555
8531,,,,,,,,,181103.859,572196.183,34.80185018,31.24069972
8532,,,,,,,,,181099.312,572194.138,34.80180253,31.24068113
8533,,,,,,,,,181094.895,572191.606,34.80175626,31.24065815
8534,,,,,,,,,181100.13,572302.969,34.80180695,31.2416627
8535,,,,,,,,,181107.599,572312.39,34.80188499,31.24174791
8536,,,,,,,,,181109.035,572317.841,34.80189986,31.24179712
8537,,,,,,,,,181111.592,572322.349,34.80192652,31.24183786
8538,,,,,,,,,181076.197,572264.113,34.80155721,31.24131147
8539,,,,,,,,,181080.016,572265.491,34.80159725,31.24132402
8540,,,,,,,,,181080.234,572269.84,34.80159937,31.24136325
8541,,,,,,,,,181070.934,572254.225,34.80150235,31.24122212
8542,,,,,,,,,181056.879,572233.358,34.80135561,31.24103346
8543,,,,,,,,,181062.684,572240.894,34.80141626,31.24110161
8544,,,,,,,,,181043.361,572217.424,34.80121433,31.2408893
8545,,,,,,,,,181034.69,572236.705,34.80112257,31.24106291
8546,,,,,,,,,181047.907,572251.497,34.80126074,31.24119676
8547,,,,,,,,,181041.159,572243.692,34.80119021,31.24112614
8548,,,,,,,,,181125.833,572375.517,34.80207398,31.24231785
8549,,,,,,,,,181121.26,572366.918,34.8020263,31.24224014
8550,,,,,,,,,181116.245,572357.892,34.80197401,31.24215857
8551,,,,,,,,,181070.7628,572388.6139,34.80149541,31.24243416
8552,,,,,,,,,181141.54,572377.038,34.8022388,31.24233208
8553,,,,,,,,,181141.479,572371.998,34.80223835,31.24228662
8554,,,,,,,,,181136.521,572368.285,34.80218645,31.24225297
8555,,,,,,,,,181130.644,572356.27,34.80212522,31.24214442
8556,,,,,,,,,181183.755,572233.917,34.80268739,31.24104267
8557,,,,,,,,,181188.483,572235.996,34.80273694,31.24106157
8558,,,,,,,,,181192.979,572238.259,34.80278405,31.24108213
8559,,,,,,,,,181213.08,572247.207,34.8029947,31.24116349
8560,,,,,,,,,181217.393,572249.094,34.8030399,31.24118065
8561,,,,,,,,,181387.389,572333.827,34.80482111,31.24195041
8562,,,,,,,,,181383.708,572332.439,34.80478253,31.24193777
8563,,,,,,,,,181377.888,572329.093,34.80472156,31.2419074
8564,,,,,,,,,181364.742,572322.71,34.80458381,31.24184941
8565,,,,,,,,,181361.874,572321.186,34.80455376,31.24183557
8566,,,,,,,,,181360.027,572319.929,34.80453442,31.24182417
8567,,,,,,,,,181355.525,572318.06,34.80448724,31.24180717
8568,,,,,,,,,181330.625,572305.683,34.80422633,31.24169473
8569,,,,,,,,,181335.13,572307.554,34.80427355,31.24171175
8570,,,,,,,,,181338.618,572309.567,34.80431009,31.24173002
8571,,,,,,,,,181303.319,572291.742,34.80394023,31.2415681
8572,,,,,,,,,181288.195,572284.178,34.80378177,31.24149939
8573,,,,,,,,,181283.887,572282.194,34.80373662,31.24148135
8574,,,,,,,,,181403.17,572342.037,34.80498645,31.24202497
8575,,,,,,,,,181438.556,572359.452,34.80535724,31.24218319
8576,,,,,,,,,181231.98,572256.333,34.80319275,31.24124642
8577,,,,,,,,,181236.291,572258.116,34.80323793,31.24126264
8578,,,,,,,,,181241.018,572260.703,34.80328745,31.24128612
8579,,,,,,,,,181135.5619,572277.9624,34.80217983,31.24143833
8580,,,,,,,,,181020.2455,572323.1409,34.80096764,31.241842
8581,,,,,,,,,181098.0338,572341.2522,34.80178348,31.2420079
8582,,,,,,,,,181133.6782,572257.4257,34.80216084,31.24125305
8583,,,,,,,,,181132.456,572289.1428,34.8021468,31.24153906
8584,,,,,,,,,181187.2444,572257.9554,34.8027231,31.24125958
8585,,,,,,,,,181031.3518,572310.5571,34.8010847,31.24172887
8586,,,,,,,,,180941.53,573153.224,34.80010947,31.24932587
8587,,,,,,,,,180979.031,573125.031,34.80050423,31.24907284
8588,,,,,,,,,180985.911,573136.475,34.80057602,31.24917628
8589,,,,,,,,,180995.015,572885.707,34.80068121,31.24691492
8590,,,,,,,,,180993.067,572832.475,34.80066281,31.24643476
8591,,,,,,,,,180998.071,572874.451,34.80071372,31.2468135
8592,,,,,,,,,180813.969,573184.85,34.79876915,31.24960688
8593,,,,,,,,,180821.361,573190.982,34.79884651,31.24966243
8594,,,,,,,,,180852.04,573120.466,34.79917129,31.24902747
8595,,,,,,,,,180874.388,573118.562,34.79940597,31.24901104
8596,,,,,,,,,180796.627,572897.91,34.79859816,31.24701842
8597,,,,,,,,,180820.511,572999.846,34.79884496,31.24793856
8598,,,,,,,,,180786.169,573100.6352,34.79848056,31.24884644
8599,,,,,,,,,180825.447,573119.326,34.79889217,31.24901631
8600,,,,,,,,,180825.879,573163.474,34.798895,31.24941449
8601,,,,,,,,,180880.055,573152.75,34.79946414,31.24931956
8602,,,,,,,,,180945.8365,573154.5695,34.80015463,31.24933815
8603,,,,,,,,,180959.3564,573174.1309,34.80029581,31.24951502
8604,,,,,,,,,180806.9796,573140.699,34.79869748,31.24920846
8605,,,,,,,,,180790.8279,573142.2436,34.79852786,31.24922185
8606,,,,,,,,,180788.78,573183.9105,34.79850476,31.24959758
8607,,,,,,,,,180783.0612,573159.6595,34.79844566,31.24937867
8608,,,,,,,,,180770.7054,573126.0505,34.79831725,31.24907514
8609,,,,,,,,,178817.521,572288.578,34.77784723,31.24145565
8610,,,,,,,,,178812.381,572297.866,34.7777929,31.24153924
8611,,,,,,,,,178807.082,572292.652,34.77773749,31.24149203
8612,,,,,,,,,178821.923,572261.716,34.77789452,31.24121354
8613,,,,,,,,,178815.839,572275.342,34.77783011,31.24133622
8614,,,,,,,,,178810.892,572250.117,34.7777792,31.24110855
8615,,,,,,,,,178805.932,572256.641,34.77772687,31.24116721
8616,,,,,,,,,178647.5719,572084.9422,34.77607158,31.23961315
8617,,,,,,,,,178563.7171,572089.7998,34.77519119,31.23965402
8618,,,,,,,,,178631.9251,572052.1571,34.77590868,31.23931692
8619,,,,,,,,,178725.033,572263.727,34.7768774,31.2412283
8620,,,,,,,,,178729.57,572269.494,34.77692479,31.24128047
8621,,,,,,,,,178730.669,572276.544,34.77693604,31.24134409
8622,,,,,,,,,178514.383,572061.485,34.7746745,31.23939693
8623,,,,,,,,,178530.159,572044.566,34.77484079,31.23924489
8624,,,,,,,,,178527.746,572074.415,34.77481424,31.23951401
8625,,,,,,,,,178576.303,572006.405,34.7753267,31.23890233
8626,,,,,,,,,178583.752,572013.878,34.77540458,31.23896999
8627,,,,,,,,,178595.256,572014.893,34.7755253,31.23897955
8628,,,,,,,,,178586.283,572016.617,34.77543104,31.23899478
8629,,,,,,,,,178591.673,572017.041,34.7754876,31.2389988
8630,,,,,,,,,178594.957,572018.393,34.77552201,31.23901111
8631,,,,,,,,,178597.647,572021.441,34.77555013,31.23903869
8632,,,,,,,,,178601.773,572024.996,34.77559329,31.2390709
8633,,,,,,,,,178602.312,572011.259,34.77559951,31.23894702
8634,,,,,,,,,178597.3,572002.114,34.77554727,31.23886437
8635,,,,,,,,,178513.933,572166.441,34.77466549,31.2403435
8636,,,,,,,,,178519.309,572171.218,34.77472173,31.24038677
8637,,,,,,,,,178524.063,572175.235,34.77477147,31.24042317
8638,,,,,,,,,178527.994,572178.888,34.77481258,31.24045625
8639,,,,,,,,,178531.713,572181.912,34.77485149,31.24048365
8640,,,,,,,,,178537.698,572186.323,34.77491414,31.24052365
8641,,,,,,,,,178544.998,572188.145,34.77499069,31.24054034
8642,,,,,,,,,178552.819,572186.569,34.77507285,31.2405264
8643,,,,,,,,,178570.775,572002.29,34.77526884,31.23886503
8644,,,,,,,,,178513.431,572351.114,34.77465268,31.24200903
8645,,,,,,,,,178523.355,572356.184,34.77475665,31.24205511
8646,,,,,,,,,178547.344,572361.888,34.77500823,31.24210739
8647,,,,,,,,,178587.546,572372.619,34.77542979,31.24220558
8648,,,,,,,,,178594.642,572374.94,34.77550418,31.24222676
8649,,,,,,,,,178613.825,572382.891,34.77570522,31.24229914
8650,,,,,,,,,178675.4974,571882.4933,34.77637294,31.23778825
8651,,,,,,,,,178681.308,571880.4499,34.77643401,31.23777003
8652,,,,,,,,,178688.9478,571877.1159,34.77651434,31.23774023
8653,,,,,,,,,178696.48,571874.3196,34.77659351,31.23771527
8654,,,,,,,,,178703.3666,571871.631,34.77666591,31.23769126
8655,,,,,,,,,178505.737,572053.921,34.77458406,31.2393284
8656,,,,,,,,,178006.176,571792.95,34.76935114,31.23695709
8657,,,,,,,,,178009.155,571787.829,34.76938262,31.23691101
8658,,,,,,,,,178010.242,571604.381,34.76940161,31.23525655
8659,,,,,,,,,178013.155,571606.846,34.76943209,31.23527889
8660,,,,,,,,,178018.977,571611.466,34.76949301,31.23532076
8661,,,,,,,,,178322.057,571602.383,34.77267456,31.23524956
8662,,,,,,,,,178315.671,571600.814,34.77260759,31.23523518
8663,,,,,,,,,178817.21,571684.619,34.77786844,31.23600858
8664,,,,,,,,,178819.832,571696.766,34.77789547,31.23611823
8665,,,,,,,,,178806.697,571666.261,34.77775883,31.23584265
8666,,,,,,,,,178815.715,571664.789,34.77785355,31.23582969
8667,,,,,,,,,178791.406,571665.138,34.77759838,31.23583199
8668,,,,,,,,,178793.391,571670.159,34.77761901,31.23587734
8669,,,,,,,,,178801.827,571667.146,34.77770768,31.23585046
8670,,,,,,,,,178792.798,571668.828,34.77761284,31.23586532
8671,,,,,,,,,178807.135,571656.531,34.77776383,31.23575491
8672,,,,,,,,,178798.963,571659.405,34.77767793,31.23578055
8673,,,,,,,,,178782.988,571664.93,34.77751003,31.23582982
8674,,,,,,,,,178777.662,571668.582,34.77745398,31.23586257
8675,,,,,,,,,178764.023,571668.471,34.77731083,31.23586109
8676,,,,,,,,,178757.503,571657.687,34.77724283,31.23576361
8677,,,,,,,,,178839.061,571633.703,34.77809985,31.23555014
8678,,,,,,,,,178830.335,571608.678,34.77800928,31.23532413
8679,,,,,,,,,178823.921,571605.297,34.77794209,31.23529342
8680,,,,,,,,,178825.96,571611.482,34.77796324,31.23534927
8681,,,,,,,,,178824.136,571643.125,34.77794281,31.23563459
8682,,,,,,,,,178814.835,571653.816,34.77784476,31.23573069
8683,,,,,,,,,178826.333,571611.348,34.77796716,31.23534808
8684,,,,,,,,,178824.292,571604.863,34.777946,31.23528952
8685,,,,,,,,,178829.905,571608.605,34.77800477,31.23532346
8686,,,,,,,,,178798.328,571619.421,34.77767289,31.23541991
8687,,,,,,,,,178803.047,571623.509,34.77772226,31.23545694
8688,,,,,,,,,178793.815,571615.533,34.77762568,31.23538469
8689,,,,,,,,,178797.726,571610.729,34.77766692,31.2353415
8690,,,,,,,,,178801.546,571606.199,34.7777072,31.23530077
8691,,,,,,,,,178796.996,571602.182,34.77765961,31.23526439
8692,,,,,,,,,178780.039,571603.552,34.77748157,31.23527615
8693,,,,,,,,,178789.35,571611.455,34.77757898,31.23534775
8694,,,,,,,,,178793.463,571606.958,34.77762233,31.23530734
8695,,,,,,,,,178784.633,571607.365,34.77752963,31.2353107
8696,,,,,,,,,178771.418,571604.279,34.77739105,31.23528241
8697,,,,,,,,,178776.225,571607.872,34.77744136,31.23531498
8698,,,,,,,,,178780.944,571611.855,34.77749073,31.23535107
8699,,,,,,,,,178785.448,571616.058,34.77753783,31.23538913
8700,,,,,,,,,178781.337,571620.45,34.77749451,31.2354286
8701,,,,,,,,,178777.425,571625.254,34.77745325,31.23547179
8702,,,,,,,,,178777.517,571625.084,34.77745422,31.23547026
8703,,,,,,,,,178782.026,571629.181,34.77750138,31.23550737
8704,,,,,,,,,178786.269,571624.423,34.77754611,31.2354646
8705,,,,,,,,,178789.963,571619.84,34.77758507,31.2354234
8706,,,,,,,,,178794.677,571624.032,34.77763438,31.23546137
8707,,,,,,,,,178799.24,571627.617,34.77768213,31.23549386
8708,,,,,,,,,178834.6949,571997.5282,34.77803929,31.2388313
8709,,,,,,,,,178761.3906,571972.1736,34.77727087,31.23860007
8710,,,,,,,,,178823.5818,571956.7123,34.77792429,31.23846279
8711,,,,,,,,,178784.185,571995.3982,34.77750919,31.23881033
8712,,,,,,,,,178551.106,571935.017,34.77506513,31.23825761
8713,,,,,,,,,178688.222,571709.679,34.77651353,31.2362301
8714,,,,,,,,,178685.085,571695.85,34.77648116,31.23610527
8715,,,,,,,,,178695.492,571645.549,34.77659244,31.23565197
8716,,,,,,,,,178649.56,571621.731,34.7761113,31.23543555
8717,,,,,,,,,178642.281,571676.447,34.77603267,31.23592878
8718,,,,,,,,,178577.312,571982.333,34.77533827,31.23868527
8719,,,,,,,,,178569.046,571994.036,34.77525103,31.23879052
8720,,,,,,,,,178570.909,571995.956,34.77527051,31.23880791
8721,,,,,,,,,178569.306,571971.958,34.77525466,31.23859141
8722,,,,,,,,,178564.346,571967.724,34.77520277,31.23855305
8723,,,,,,,,,178543.749,571945.946,34.77498746,31.23835592
8724,,,,,,,,,178643.262,571733.281,34.77604065,31.23644139
8725,,,,,,,,,178637.718,571734.237,34.77598242,31.23644982
8726,,,,,,,,,178594.618,571727.215,34.77553032,31.23638498
8727,,,,,,,,,178582.105,571978.449,34.77538874,31.2386504
8728,,,,,,,,,178585.874,571986.384,34.77542798,31.2387221
8729,,,,,,,,,178591.28,571994.227,34.7754844,31.23879303
8730,,,,,,,,,178577.639,571997.704,34.77534108,31.23882391
8731,,,,,,,,,178574.312,571992.768,34.77530636,31.23877927
8732,,,,,,,,,178572.854,571990.416,34.77529115,31.23875801
8733,,,,,,,,,178747.519,571679.263,34.77713716,31.23595785
8734,,,,,,,,,178745.03,571669.427,34.77711143,31.23586905
8735,,,,,,,,,178742.663,571659.924,34.77708697,31.23578326
8736,,,,,,,,,178751.751,571667.207,34.77718207,31.23584927
8737,,,,,,,,,178746.719,571643.636,34.77713021,31.23563651
8738,,,,,,,,,178751.188,571641.123,34.77717722,31.235614
8739,,,,,,,,,178747.932,571637.61,34.77714319,31.2355822
8740,,,,,,,,,178705.194,571713.114,34.77669153,31.23626167
8741,,,,,,,,,178705.583,571718.483,34.7766954,31.23631011
8742,,,,,,,,,178049.329,571686.745,34.76980848,31.23600077
8743,,,,,,,,,178042.21,571664.679,34.76973467,31.23580151
8744,,,,,,,,,178040.488,571659.628,34.7697168,31.23575589
8745,,,,,,,,,178038.968,571654.383,34.76970106,31.23570853
8746,,,,,,,,,178158.073,571678.392,34.77095023,31.23592929
8747,,,,,,,,,178158.744,571667.957,34.7709577,31.2358352
8748,,,,,,,,,178163.538,571673.526,34.77100779,31.2358856
8749,,,,,,,,,178233.583,571783.213,34.77173849,31.23687733
8750,,,,,,,,,178226.082,571776.461,34.77166003,31.23681617
8751,,,,,,,,,178210.823,571763.182,34.77150042,31.23669587
8752,,,,,,,,,178203.283,571756.656,34.77142154,31.23663674
8753,,,,,,,,,178195.31,571749.695,34.77133814,31.23657368
8754,,,,,,,,,178189.103,571744.143,34.77127322,31.23652339
8755,,,,,,,,,178248.845,571796.452,34.77189814,31.23699727
8756,,,,,,,,,178278.965,571782.372,34.77221487,31.23687135
8757,,,,,,,,,178268.811,571775.196,34.77210858,31.23680627
8758,,,,,,,,,178274.961,571761.417,34.7721737,31.23668221
8759,,,,,,,,,178295.801,571745.918,34.77239308,31.23654317
8760,,,,,,,,,178299.113,571753.57,34.77242753,31.2366123
8761,,,,,,,,,178303.353,571746.855,34.77247231,31.23655188
8762,,,,,,,,,178299.6,571742.887,34.77243308,31.23651596
8763,,,,,,,,,178296.889,571740.021,34.77240474,31.23649002
8764,,,,,,,,,178294.384,571737.169,34.77237857,31.23646421
8765,,,,,,,,,178288.474,571746.05,34.77231617,31.2365441
8766,,,,,,,,,178296.153,571704.294,34.77239848,31.23616777
8767,,,,,,,,,178312.724,571804.931,34.77256829,31.237076
8768,,,,,,,,,178315.062,571802.36,34.77259293,31.23705289
8769,,,,,,,,,178307.911,571803.699,34.77251782,31.23706471
8770,,,,,,,,,178314.122,571796.842,34.77258329,31.23700309
8771,,,,,,,,,178323.721,571785.781,34.7726845,31.23690367
8772,,,,,,,,,178300.847,571811.799,34.77244334,31.23713752
8773,,,,,,,,,178304.592,571814.54,34.77248254,31.23716237
8774,,,,,,,,,178301.138,571818.374,34.77244613,31.23719683
8775,,,,,,,,,178302.464,571816.493,34.77246012,31.23717991
8776,,,,,,,,,178306.735,571812.15,34.77250513,31.23714089
8777,,,,,,,,,178291.413,571825.003,34.77234378,31.23725627
8778,,,,,,,,,178292.346,571836.52,34.7723531,31.23736018
8779,,,,,,,,,178320.324,571859.282,34.77264583,31.23756645
8780,,,,,,,,,178368.944,571823.199,34.77315765,31.23724273
8781,,,,,,,,,178376.508,571870.918,34.77323509,31.23767337
8782,,,,,,,,,178361.941,571859.191,34.77308267,31.2375671
8783,,,,,,,,,178366.51,571862.952,34.77313047,31.23760118
8784,,,,,,,,,178368.13,571860.853,34.77314756,31.2375823
8785,,,,,,,,,178372.322,571867.469,34.77319129,31.23764212
8786,,,,,,,,,178372.901,571864.32,34.7731975,31.23761374
8787,,,,,,,,,178377.474,571859.802,34.77324568,31.23757315
8788,,,,,,,,,178371.266,571856.595,34.77318065,31.23754401
8789,,,,,,,,,178373.202,571855.083,34.77320103,31.23753044
8790,,,,,,,,,178374.084,571851.441,34.77321044,31.23749763
8791,,,,,,,,,178365.657,571851.887,34.77312197,31.23750135
8792,,,,,,,,,178369.304,571847.252,34.77316044,31.23745968
8793,,,,,,,,,178333.616,571863.599,34.77278517,31.23760585
